ReportDate,IsHoliday,DayOfWeek,ProbableMaxDemand_MW_Forecast,ProbableMaxGeneration_MW_Forecast,GrossTotal_ProbableDayPeakGeneration_MW,GrossTotal_ProbableEveningPeakGeneration_MW
2022-11-21,No,Monday,10800.0,11678.0,10134.0,11678.0
2022-11-22,No,Tuesday,10800.0,11313.0,9716.0,11313.0
2022-11-23,No,Wednesday,10800.0,11217.0,9506.0,11217.0
2022-11-24,No,Thursday,10500.0,11106.0,9438.0,11106.0
2022-11-25,Yes,Friday,10200.0,10688.0,8783.0,10688.0
2022-11-26,No,Saturday,10000.0,10923.0,8924.0,10923.0
2022-11-27,No,Sunday,10500.0,10935.0,8941.0,10935.0
2022-11-28,No,Monday,10200.0,10491.0,8678.0,10491.0
2022-11-29,No,Tuesday,10400.0,10638.0,8841.0,10638.0
2022-11-30,No,Wednesday,10500.0,11201.0,9397.0,11201.0
2022-12-01,No,Thursday,10500.0,11784.0,9737.0,11784.0
2022-12-02,Yes,Friday,10000.0,11321.0,8510.0,11321.0
2022-12-03,No,Saturday,10000.0,11691.0,9091.0,11691.0
2022-12-04,No,Sunday,10500.0,11914.0,9393.0,11914.0
2022-12-05,No,Monday,10200.0,11907.0,9236.0,11907.0
2022-12-06,No,Tuesday,10200.0,11199.0,8982.0,11199.0
2022-12-07,No,Wednesday,10200.0,11112.0,8814.0,11112.0
2022-12-08,No,Thursday,10200.0,11061.0,8804.0,11061.0
2022-12-09,Yes,Friday,9300.0,11281.0,9054.0,11281.0
2022-12-10,No,Saturday,9700.0,11461.0,9146.0,11461.0
2022-12-11,No,Sunday,10200.0,11345.0,8939.0,11345.0
2022-12-12,No,Monday,10000.0,11234.0,8894.0,11234.0
2022-12-13,No,Tuesday,10100.0,11312.0,8944.0,11312.0
2022-12-14,No,Wednesday,10000.0,11389.0,8887.0,11389.0
2022-12-15,No,Thursday,10000.0,11242.0,8854.0,11242.0
2022-12-16,Yes,Friday,9000.0,11234.0,8568.0,11234.0
2022-12-17,No,Saturday,9900.0,10962.0,8561.0,10962.0
2022-12-18,No,Sunday,10200.0,11117.0,8479.0,11117.0
2022-12-19,No,Monday,10200.0,10974.0,8369.0,10974.0
2022-12-20,No,Tuesday,10000.0,10952.0,8600.0,10952.0
2022-12-21,No,Wednesday,9900.0,11313.0,8888.0,11313.0
2022-12-22,No,Thursday,9800.0,10911.0,8770.0,10911.0
2022-12-23,Yes,Friday,8500.0,10806.0,8615.0,10806.0
2022-12-24,No,Saturday,9500.0,10209.0,8000.0,10209.0
2022-12-25,No,Sunday,10000.0,10602.0,8373.0,10602.0
2022-12-26,No,Monday,10000.0,10432.0,8144.0,10432.0
2022-12-27,No,Tuesday,9800.0,10484.0,8180.0,10484.0
2022-12-28,No,Wednesday,9900.0,10343.0,8709.0,10343.0
2022-12-29,No,Thursday,9800.0,10255.0,8562.0,10255.0
2022-12-30,Yes,Friday,8700.0,10199.0,7966.0,10199.0
2022-12-31,No,Saturday,9500.0,10244.0,8257.0,10244.0
2023-01-01,No,Sunday,9900.0,10512.0,8463.0,10512.0
2023-01-02,No,Monday,9800.0,10145.0,8553.0,10145.0
2023-01-03,No,Tuesday,9800.0,10061.0,8508.0,10061.0
2023-01-04,No,Wednesday,10200.0,10746.0,9144.0,10746.0
2023-01-05,No,Thursday,9900.0,10902.0,8844.0,10902.0
2023-01-06,Yes,Friday,9300.0,10681.0,8568.0,10681.0
2023-01-07,No,Saturday,9300.0,10460.0,8475.0,10460.0
2023-01-08,No,Sunday,10000.0,9879.0,8691.0,9879.0
2023-01-09,No,Monday,10200.0,9482.0,8279.0,9482.0
2023-01-10,No,Tuesday,10100.0,10174.0,8571.0,10174.0
2023-01-11,No,Wednesday,10300.0,10421.0,8758.0,10421.0
2023-01-12,No,Thursday,10300.0,10300.0,8933.0,10300.0
2023-01-13,Yes,Friday,9000.0,10418.0,9481.0,10418.0
2023-01-14,No,Saturday,9700.0,9917.0,8620.0,9917.0
2023-01-15,No,Sunday,10300.0,9673.0,8926.0,9673.0
2023-01-16,No,Monday,10100.0,9640.0,8659.0,9640.0
2023-01-17,No,Tuesday,10200.0,9565.0,8428.0,9565.0
2023-01-18,No,Wednesday,10300.0,9629.0,8166.0,9629.0
2023-01-19,No,Thursday,10200.0,10004.0,8761.0,10004.0
2023-01-20,Yes,Friday,9500.0,9707.0,8521.0,9707.0
2023-01-21,No,Saturday,9800.0,9837.0,8803.0,9837.0
2023-01-22,No,Sunday,10000.0,9675.0,8634.0,9675.0
2023-01-23,No,Monday,10200.0,9932.0,8934.0,9932.0
2023-01-25,No,Wednesday,10300.0,10703.0,9320.0,10703.0
2023-01-26,No,Thursday,10300.0,10300.0,9005.0,10300.0
2023-01-27,Yes,Friday,10300.0,10398.0,8832.0,10398.0
2023-01-28,No,Saturday,10000.0,10184.0,9064.0,10184.0
2023-01-29,No,Sunday,10300.0,10482.0,9198.0,10482.0
2023-01-30,No,Monday,10500.0,10855.0,9536.0,10855.0
2023-01-31,No,Tuesday,10500.0,10834.0,9568.0,10834.0
2023-02-01,No,Wednesday,10500.0,10873.0,9632.0,10873.0
2023-02-02,No,Thursday,10500.0,10824.0,9681.0,10824.0
2023-02-03,Yes,Friday,10000.0,10899.0,9147.0,10899.0
2023-02-04,No,Saturday,10300.0,11263.0,9814.0,11263.0
2023-02-05,No,Sunday,10700.0,10945.0,9645.0,10945.0
2023-02-06,No,Monday,10700.0,11092.0,9538.0,11092.0
2023-02-07,No,Tuesday,10500.0,10958.0,9149.0,10958.0
2023-02-08,No,Wednesday,10600.0,11210.0,9727.0,11210.0
2023-02-09,No,Thursday,10600.0,11158.0,9639.0,11158.0
2023-02-10,Yes,Friday,10000.0,10660.0,9043.0,10660.0
2023-02-11,No,Saturday,10300.0,10449.0,8954.0,10449.0
2023-02-12,No,Sunday,10800.0,10651.0,8914.0,10651.0
2023-02-13,No,Monday,10750.0,10888.0,9352.0,10888.0
2023-02-14,No,Tuesday,10700.0,11157.0,9685.0,11157.0
2023-02-15,No,Wednesday,10750.0,10862.0,9458.0,10862.0
2023-02-16,No,Thursday,10850.0,11396.0,9758.0,11396.0
2023-02-17,Yes,Friday,10000.0,10924.0,9488.0,10924.0
2023-02-18,No,Saturday,10500.0,11199.0,9569.0,11199.0
2023-02-19,No,Sunday,10800.0,11440.0,9933.0,11440.0
2023-02-20,No,Monday,11000.0,11241.0,9809.0,11241.0
2023-02-21,No,Tuesday,10500.0,10898.0,8972.0,10898.0
2023-02-22,No,Wednesday,11000.0,10763.0,9397.0,10763.0
2023-02-23,No,Thursday,11500.0,12233.0,10629.0,12233.0
2023-02-24,Yes,Friday,10800.0,12378.0,10883.0,12378.0
2023-02-25,No,Saturday,11100.0,11525.0,10166.0,11525.0
2023-02-26,No,Sunday,11900.0,11975.0,10330.0,11975.0
2023-02-27,No,Monday,11700.0,12664.0,10627.0,12664.0
2023-02-28,No,Tuesday,11800.0,12821.0,10818.0,12821.0
2023-03-01,No,Wednesday,11800.0,13269.0,11329.0,13269.0
2023-03-02,No,Thursday,12000.0,12785.0,10476.0,12785.0
2023-03-03,Yes,Friday,11000.0,12700.0,10390.0,12700.0
2023-03-04,No,Saturday,11800.0,13134.0,11579.0,13134.0
2023-03-05,No,Sunday,12400.0,13367.0,11825.0,13367.0
2023-03-07,No,Tuesday,12700.0,13058.0,11192.0,13058.0
2023-03-06,No,Monday,12500.0,12936.0,11223.0,12936.0
2023-03-08,No,Wednesday,12000.0,13507.0,11312.0,13507.0
2023-03-09,No,Thursday,12600.0,13729.0,11719.0,13729.0
2023-03-10,Yes,Friday,11500.0,14059.0,12359.0,14059.0
2023-03-11,No,Saturday,12000.0,13546.0,11688.0,13546.0
2023-03-12,No,Sunday,12700.0,13453.0,11907.0,13453.0
2023-03-13,No,Monday,12900.0,13158.0,11698.0,13158.0
2023-03-14,No,Tuesday,13200.0,13336.0,12005.0,13336.0
2023-03-15,No,Wednesday,12500.0,13118.0,11850.0,13118.0
2023-03-17,Yes,Friday,12000.0,13474.0,11366.0,13474.0
2023-03-18,No,Saturday,12000.0,13034.0,11186.0,13034.0
2023-03-19,No,Sunday,12000.0,13884.0,11599.0,13884.0
2023-03-20,No,Monday,11500.0,13735.0,11878.0,13735.0
2023-03-21,No,Tuesday,11000.0,14093.0,12404.0,14093.0
2023-03-22,No,Wednesday,11600.0,13252.0,11472.0,13252.0
2023-03-23,No,Thursday,11800.0,13770.0,11737.0,13770.0
2023-03-24,Yes,Friday,11000.0,13919.0,11740.0,13919.0
2023-03-25,No,Saturday,11500.0,13917.0,11365.0,13917.0
2023-03-26,No,Sunday,11200.0,13912.0,12141.0,13912.0
2023-03-27,No,Monday,11900.0,13796.0,12011.0,13796.0
2023-03-28,No,Tuesday,12500.0,14000.0,11885.0,14000.0
2023-03-29,No,Wednesday,12400.0,13640.0,12263.0,13640.0
2023-03-30,No,Thursday,12500.0,13971.0,12840.0,13971.0
2023-03-31,Yes,Friday,11000.0,14162.0,12905.0,14162.0
2023-04-01,No,Saturday,11900.0,14026.0,12649.0,14026.0
2023-04-03,No,Monday,12100.0,14121.0,12260.0,14121.0
2023-04-04,No,Tuesday,12800.0,14131.0,12771.0,14131.0
2023-04-05,No,Wednesday,13800.0,14279.0,13035.0,14279.0
2023-04-06,No,Thursday,13800.0,14450.0,12771.0,14450.0
2023-04-07,Yes,Friday,13000.0,14350.0,12540.0,14350.0
2023-04-08,No,Saturday,13500.0,14027.0,12145.0,14027.0
2023-04-09,No,Sunday,14300.0,14902.0,12504.0,14902.0
2023-04-10,No,Monday,14500.0,15238.0,12716.0,15238.0
2023-04-11,No,Tuesday,14700.0,15182.0,12798.0,15182.0
2023-04-12,No,Wednesday,15000.0,15040.0,13000.0,15040.0
2023-04-13,No,Thursday,15200.0,15303.0,13356.0,15303.0
2023-04-14,Yes,Friday,14500.0,15639.0,13559.0,15639.0
2023-04-15,No,Saturday,15000.0,15046.0,13058.0,15046.0
2023-04-16,No,Sunday,16000.0,14999.0,13286.0,14999.0
2023-04-17,No,Monday,16000.0,15160.0,13140.0,15160.0
2023-04-18,No,Tuesday,16000.0,15617.0,13863.0,15617.0
2023-04-19,No,Wednesday,15500.0,15948.0,14222.0,15948.0
2023-04-20,No,Thursday,15500.0,16030.0,14150.0,16030.0
2023-04-21,Yes,Friday,13800.0,16033.0,14286.0,16033.0
2023-04-22,No,Saturday,11200.0,15229.0,13543.0,15229.0
2023-04-23,No,Sunday,11000.0,15386.0,13271.0,15386.0
2023-04-24,No,Monday,11000.0,15249.0,13224.0,15249.0
2023-04-25,No,Tuesday,11000.0,15462.0,13295.0,15462.0
2023-04-26,No,Wednesday,13000.0,15469.0,13191.0,15469.0
2023-04-27,No,Thursday,13000.0,15840.0,12961.0,15840.0
2023-04-28,Yes,Friday,11000.0,14443.0,11725.0,14443.0
2023-04-29,No,Saturday,12500.0,15228.0,12728.0,15228.0
2023-04-30,No,Sunday,14500.0,15313.0,12973.0,15313.0
2023-05-01,No,Monday,11500.0,14950.0,12615.0,14950.0
2023-05-02,No,Tuesday,14800.0,15278.0,13248.0,15278.0
2023-05-03,No,Wednesday,14500.0,14712.0,13166.0,14712.0
2023-05-04,No,Thursday,13200.0,14397.0,12892.0,14397.0
2023-05-05,Yes,Friday,11800.0,14821.0,13088.0,14821.0
2023-05-06,No,Saturday,14000.0,14974.0,13402.0,14974.0
2023-05-07,No,Sunday,14600.0,14635.0,13069.0,14635.0
2023-05-08,No,Monday,15000.0,14826.0,12766.0,14826.0
2023-05-10,No,Wednesday,15600.0,14761.0,13200.0,14761.0
2023-05-11,No,Thursday,15500.0,14660.0,13199.0,14660.0
2023-05-12,Yes,Friday,14000.0,14400.0,12633.0,14400.0
2023-05-13,No,Saturday,14000.0,13062.0,11179.0,13062.0
2023-05-14,No,Sunday,12500.0,12563.0,10892.0,12563.0
2023-05-15,No,Monday,12000.0,12421.0,10838.0,12421.0
2023-05-16,No,Tuesday,14300.0,12126.0,10662.0,12126.0
2023-05-18,No,Thursday,12500.0,13254.0,11574.0,13254.0
2023-05-19,Yes,Friday,12000.0,14052.0,11403.0,14052.0
2023-05-20,No,Saturday,13000.0,13841.0,11399.0,13841.0
2023-05-21,No,Sunday,14500.0,14231.0,12111.0,14231.0
2023-05-22,No,Monday,13900.0,14663.0,12430.0,14663.0
2023-05-23,No,Tuesday,14500.0,15081.0,13413.0,15081.0
2023-05-24,No,Wednesday,13500.0,15355.0,12188.0,15355.0
2023-05-25,No,Thursday,13500.0,14866.0,12907.0,14866.0
2023-05-26,Yes,Friday,12000.0,15362.0,13089.0,15362.0
2023-05-27,No,Saturday,13500.0,13883.0,12059.0,13883.0
2023-05-28,No,Sunday,13800.0,14324.0,12624.0,14324.0
2023-05-29,No,Monday,14500.0,14894.0,12483.0,14894.0
2023-05-30,No,Tuesday,14900.0,14937.0,12703.0,14937.0
2023-05-31,No,Wednesday,15200.0,15031.0,13058.0,15031.0
2023-06-01,No,Thursday,15500.0,14756.0,13087.0,14756.0
2023-06-02,Yes,Friday,14800.0,14441.0,12295.0,14441.0
2023-06-03,No,Saturday,15500.0,14567.0,12525.0,14567.0
2023-06-04,No,Sunday,15700.0,14696.0,12709.0,14696.0
2023-06-05,No,Monday,15800.0,14173.0,12368.0,14173.0
2023-06-06,No,Tuesday,15800.0,14389.0,12509.0,14389.0
2023-06-07,No,Wednesday,16000.0,14979.0,13159.0,14979.0
2023-06-08,No,Thursday,15200.0,15001.0,13131.0,15001.0
2023-06-09,Yes,Friday,14500.0,15216.0,13382.0,15216.0
2023-06-10,No,Saturday,14000.0,15281.0,12753.0,15281.0
2023-06-11,No,Sunday,14800.0,15051.0,12810.0,15051.0
2023-06-12,No,Monday,14600.0,15288.0,13053.0,15288.0
2023-06-13,No,Tuesday,14200.0,15476.0,13291.0,15476.0
2023-06-14,No,Wednesday,14200.0,15213.0,12759.0,15213.0
2023-06-15,No,Thursday,14800.0,14803.0,12493.0,14803.0
2023-06-16,Yes,Friday,14000.0,14693.0,12158.0,14693.0
2023-06-17,No,Saturday,14500.0,14928.0,12614.0,14928.0
2023-06-18,No,Sunday,14500.0,15074.0,12555.0,15074.0
2023-06-19,No,Monday,14800.0,14973.0,12642.0,14973.0
2023-06-20,No,Tuesday,14200.0,14644.0,12467.0,14644.0
2023-06-21,No,Wednesday,14200.0,14460.0,12364.0,14460.0
2023-06-22,No,Thursday,14300.0,14792.0,12662.0,14792.0
2023-06-23,Yes,Friday,13800.0,14615.0,12743.0,14615.0
2023-06-24,No,Saturday,14500.0,14837.0,12929.0,14837.0
2023-06-25,No,Sunday,14800.0,14080.0,12164.0,14080.0
2023-06-26,No,Monday,14600.0,14061.0,12121.0,14061.0
2023-06-27,No,Tuesday,11300.0,14502.0,12686.0,14502.0
2023-06-28,No,Wednesday,12000.0,14433.0,12303.0,14433.0
2023-06-29,No,Thursday,10500.0,14413.0,12198.0,14413.0
2023-06-30,Yes,Friday,11500.0,14614.0,12011.0,14614.0
2023-07-01,No,Saturday,11000.0,13997.0,11720.0,13997.0
2023-07-02,No,Sunday,11800.0,14653.0,12549.0,14653.0
2023-07-03,No,Monday,12500.0,14937.0,13068.0,14937.0
2023-07-04,No,Tuesday,13000.0,15616.0,13601.0,15616.0
2023-07-05,No,Wednesday,13900.0,14891.0,12586.0,14891.0
2023-07-07,Yes,Friday,12600.0,15076.0,12799.0,15076.0
2023-07-08,No,Saturday,13100.0,15318.0,13026.0,15318.0
2023-07-09,No,Sunday,14500.0,15427.0,13480.0,15427.0
2023-07-10,No,Monday,14800.0,14605.0,12470.0,14605.0
2023-07-11,No,Tuesday,15000.0,15074.0,12889.0,15074.0
2023-07-12,No,Wednesday,15000.0,15429.0,13387.0,15429.0
2023-07-13,No,Thursday,14800.0,15280.0,12841.0,15280.0
2023-07-14,Yes,Friday,14000.0,15651.0,13589.0,15651.0
2023-07-15,No,Saturday,14400.0,15812.0,13710.0,15812.0
2023-07-16,No,Sunday,15200.0,15540.0,13420.0,15540.0
2023-07-17,No,Monday,15000.0,15179.0,13244.0,15179.0
2023-07-18,No,Tuesday,15100.0,15173.0,13278.0,15173.0
2023-07-19,No,Wednesday,15500.0,15300.0,13185.0,15300.0
2023-07-20,No,Thursday,15800.0,15338.0,13296.0,15338.0
2023-07-21,Yes,Friday,14300.0,15634.0,13403.0,15634.0
2023-07-22,No,Saturday,15000.0,15628.0,13188.0,15628.0
2023-07-23,No,Sunday,15500.0,15536.0,13312.0,15536.0
2023-07-24,No,Monday,15300.0,15735.0,13507.0,15735.0
2023-07-25,No,Tuesday,15600.0,16010.0,13864.0,16010.0
2023-07-26,No,Wednesday,15600.0,16086.0,14040.0,16086.0
2023-07-27,No,Thursday,15500.0,16021.0,13982.0,16021.0
2023-07-28,Yes,Friday,14500.0,16062.0,13982.0,16062.0
2023-07-29,No,Saturday,15200.0,16111.0,14056.0,16111.0
2023-07-30,No,Sunday,15700.0,15455.0,13380.0,15455.0
2023-07-30,No,Sunday,15700.0,15455.0,13380.0,15455.0
2023-08-01,No,Tuesday,15500.0,15307.0,13081.0,15307.0
2023-08-03,No,Thursday,14500.0,15448.0,13675.0,15448.0
2023-09-06,No,Wednesday,14500.0,15445.0,13127.0,15445.0
2023-09-07,No,Thursday,15000.0,14840.0,13436.0,14840.0
2023-09-19,No,Tuesday,14900.0,15935.0,14108.0,15935.0
2023-09-20,No,Wednesday,15000.0,15985.0,13880.0,15985.0
2023-09-21,No,Thursday,14500.0,16140.0,14490.0,16140.0
2023-09-22,Yes,Friday,13000.0,16072.0,14346.0,16072.0
2023-09-23,No,Saturday,13500.0,16200.0,13964.0,16200.0
2023-09-24,No,Sunday,14200.0,15974.0,14075.0,15974.0
2023-09-25,No,Monday,14400.0,16267.0,14160.0,16267.0
2023-09-26,No,Tuesday,14500.0,16581.0,14789.0,16581.0
2023-09-27,No,Wednesday,15000.0,17046.0,15115.0,17046.0
2023-09-28,No,Thursday,14500.0,16878.0,14958.0,16878.0
2023-09-29,Yes,Friday,14700.0,17091.0,15410.0,17091.0
2023-09-30,No,Saturday,14000.0,16909.0,14817.0,16909.0
2023-10-01,No,Sunday,15300.0,17205.0,15481.0,17205.0
2023-10-02,No,Monday,14000.0,17101.0,14864.0,17101.0
2023-10-03,No,Tuesday,14100.0,16982.0,14748.0,16982.0
2023-10-04,No,Wednesday,13600.0,16350.0,14055.0,16350.0
2023-10-05,No,Thursday,13200.0,16017.0,13829.0,16017.0
2023-10-06,Yes,Friday,11500.0,15116.0,12664.0,15116.0
2023-10-07,No,Saturday,12500.0,14859.0,12931.0,14859.0
2023-10-08,No,Sunday,14500.0,14955.0,12795.0,14955.0
2023-10-09,No,Monday,14500.0,15582.0,13072.0,15582.0
2023-10-10,No,Tuesday,14500.0,15303.0,13357.0,15303.0
2023-10-11,No,Wednesday,14500.0,15252.0,13164.0,15252.0
2023-10-12,No,Thursday,14350.0,14982.0,12379.0,14982.0
2023-10-13,Yes,Friday,13000.0,15125.0,12624.0,15125.0
2023-10-14,No,Saturday,13500.0,15295.0,12610.0,15295.0
2023-10-15,No,Sunday,14500.0,14937.0,12587.0,14937.0
2023-10-16,No,Monday,14000.0,14964.0,12508.0,14964.0
2023-10-17,No,Tuesday,14000.0,14627.0,12553.0,14627.0
2023-10-18,No,Wednesday,14000.0,14730.0,12608.0,14730.0
2023-10-19,No,Thursday,14000.0,14737.0,12445.0,14737.0
2023-10-20,Yes,Friday,12500.0,14505.0,12177.0,14505.0
2023-10-21,No,Saturday,13000.0,14105.0,11780.0,14105.0
2023-10-22,No,Sunday,14000.0,14068.0,11854.0,14068.0
2023-10-23,No,Monday,13600.0,14536.0,12293.0,14536.0
2023-10-24,No,Tuesday,12000.0,14727.0,12441.0,14727.0
2023-10-25,No,Wednesday,13000.0,15228.0,12842.0,15228.0
2023-10-26,No,Thursday,13500.0,14510.0,12207.0,14510.0
2023-10-27,Yes,Friday,11800.0,14818.0,12315.0,14818.0
2023-10-28,No,Saturday,12500.0,14419.0,11890.0,14419.0
2023-10-29,No,Sunday,13000.0,14344.0,11558.0,14344.0
2023-10-30,No,Monday,13000.0,14532.0,11987.0,14532.0
2023-10-31,No,Tuesday,12000.0,14555.0,12644.0,14555.0
2023-11-01,No,Wednesday,12700.0,14901.0,13229.0,14901.0
2023-11-02,No,Thursday,12700.0,15045.0,12961.0,15045.0
2023-11-03,Yes,Friday,12000.0,14708.0,12497.0,14708.0
2023-11-04,No,Saturday,12500.0,14361.0,12205.0,14361.0
2023-11-05,No,Sunday,12800.0,13604.0,11929.0,13604.0
2023-11-06,No,Monday,12000.0,14227.0,12451.0,14227.0
2023-11-07,No,Tuesday,12200.0,12742.0,11001.0,12742.0
2023-11-08,No,Wednesday,12000.0,12352.0,10663.0,12352.0
2023-11-09,No,Thursday,11500.0,12382.0,10983.0,12382.0
2023-11-10,Yes,Friday,10800.0,13324.0,11431.0,13324.0
2023-11-11,No,Saturday,11000.0,13557.0,11963.0,13557.0
2023-11-12,No,Sunday,11800.0,13667.0,11760.0,13667.0
2023-11-13,No,Monday,12000.0,13655.0,11600.0,13655.0
2023-11-14,No,Tuesday,12000.0,14223.0,12063.0,14223.0
2023-11-15,No,Wednesday,12000.0,14121.0,12090.0,14121.0
2023-11-16,No,Thursday,12000.0,14066.0,12557.0,14066.0
2023-11-17,Yes,Friday,10000.0,13946.0,12219.0,13946.0
2023-11-18,No,Saturday,10500.0,13121.0,10724.0,13121.0
2023-11-19,No,Sunday,11500.0,13270.0,10700.0,13270.0
2023-11-20,No,Monday,11500.0,13360.0,10514.0,13360.0
2023-11-21,No,Tuesday,11500.0,13166.0,11754.0,13166.0
2023-11-22,No,Wednesday,10900.0,14050.0,11842.0,14050.0
2023-11-23,No,Thursday,11500.0,14190.0,12328.0,14190.0
2023-11-24,Yes,Friday,10000.0,13598.0,11990.0,13598.0
2023-11-25,No,Saturday,10200.0,13049.0,11389.0,13049.0
2023-11-26,No,Sunday,11000.0,13406.0,11430.0,13406.0
2023-11-27,No,Monday,11000.0,13772.0,11677.0,13772.0
2023-11-28,No,Tuesday,11100.0,13408.0,11668.0,13408.0
2023-11-29,No,Wednesday,11000.0,14048.0,12236.0,14048.0
2023-11-30,No,Thursday,11000.0,13713.0,12413.0,13713.0
2023-12-01,Yes,Friday,10000.0,12971.0,11590.0,12971.0
2023-12-02,No,Saturday,10500.0,13655.0,11189.0,13655.0
2023-12-03,No,Sunday,10900.0,13550.0,11875.0,13550.0
2023-12-04,No,Monday,11000.0,13916.0,12602.0,13916.0
2023-12-05,No,Tuesday,10800.0,13774.0,12044.0,13774.0
2023-12-06,No,Wednesday,11000.0,12216.0,11563.0,12216.0
2023-12-07,No,Thursday,10700.0,12515.0,11284.0,12515.0
2023-12-08,Yes,Friday,10000.0,12664.0,11595.0,12664.0
2023-12-09,No,Saturday,10500.0,12358.0,11420.0,12358.0
2023-12-10,No,Sunday,11000.0,12695.0,11839.0,12695.0
2023-12-11,No,Monday,10000.0,12016.0,11234.0,12016.0
2023-12-12,No,Tuesday,10000.0,11256.0,10514.0,11256.0
2023-12-13,No,Wednesday,10300.0,11385.0,10564.0,11385.0
2023-12-14,No,Thursday,10500.0,11540.0,10686.0,11540.0
2023-12-15,Yes,Friday,9800.0,11071.0,10118.0,11071.0
2023-12-16,No,Saturday,8800.0,11323.0,10105.0,11323.0
2023-12-17,No,Sunday,9800.0,11371.0,10466.0,11371.0
2023-12-18,No,Monday,9800.0,11734.0,10490.0,11734.0
2023-12-19,No,Tuesday,10500.0,12132.0,11040.0,12132.0
2023-12-20,No,Wednesday,10300.0,11927.0,10880.0,11927.0
2023-12-21,No,Thursday,10000.0,11956.0,11198.0,11956.0
2023-12-22,Yes,Friday,9600.0,12311.0,11018.0,12311.0
2023-12-23,No,Saturday,9500.0,11779.0,10517.0,11779.0
2023-12-24,No,Sunday,10200.0,11895.0,10602.0,11895.0
2023-12-25,No,Monday,10000.0,11580.0,10912.0,11580.0
2023-12-26,No,Tuesday,10200.0,11816.0,11015.0,11816.0
2023-12-27,No,Wednesday,10500.0,11896.0,10846.0,11896.0
2023-12-28,No,Thursday,10600.0,11610.0,10724.0,11610.0
2023-12-29,Yes,Friday,10200.0,11490.0,10542.0,11490.0
2023-11-30,No,Thursday,11000.0,13713.0,12413.0,13713.0
2023-12-31,No,Sunday,10500.0,11775.0,10738.0,11775.0
2023-01-01,No,Monday,10400.0,11673.0,10553.0,11673.0
2023-01-02,No,Tuesday,10400.0,11299.0,10186.0,11299.0
2023-01-03,No,Wednesday,10400.0,11259.0,10289.0,11259.0
2024-01-04,No,Thursday,10200.0,11819.0,10992.0,11819.0
2024-01-05,Yes,Friday,10000.0,11881.0,11051.0,11881.0
2024-01-06,No,Saturday,9700.0,11656.0,10567.0,11656.0
2024-01-07,No,Sunday,9000.0,12011.0,10100.0,12011.0
2024-01-08,No,Monday,10500.0,11492.0,10104.0,11492.0
2024-01-09,No,Tuesday,10000.0,11878.0,10797.0,11878.0
2024-01-10,No,Wednesday,10000.0,11780.0,10772.0,11780.0
2024-12-31,No,Sunday,10100.0,11883.0,10596.0,11883.0
