ReportDate,IsHoliday,DayOfWeek,ProbableMaxDemand_MW_Forecast,ProbableMaxGeneration_MW_Forecast,GrossTotal_ProbableDayPeakGeneration_MW,GrossTotal_ProbableEveningPeakGeneration_MW
2024-01-12,Yes,Friday,9300.0,11411.0,10470.0,11411.0
2024-01-13,No,Saturday,10300.0,11963.0,11156.0,11963.0
2024-01-14,No,Sunday,10600.0,11400.0,10476.0,11400.0
2024-01-15,No,Monday,10600.0,10864.0,10012.0,10864.0
2024-01-16,No,Tuesday,10600.0,11269.0,10042.0,11269.0
2024-01-17,No,Wednesday,10600.0,11559.0,10539.0,11559.0
2024-01-18,No,Thursday,10700.0,11822.0,10923.0,11822.0
2024-01-19,Yes,Friday,10300.0,11006.0,10088.0,11006.0
2024-01-20,No,Saturday,10600.0,10725.0,10060.0,10725.0
2024-01-21,No,Sunday,10900.0,10608.0,9531.0,10608.0
2024-01-23,No,Tuesday,10600.0,11008.0,10377.0,11008.0
2024-01-24,No,Wednesday,10800.0,10818.0,10583.0,10818.0
2024-01-25,No,Thursday,10800.0,11308.0,10316.0,11308.0
2024-01-26,Yes,Friday,9700.0,11416.0,10570.0,11416.0
2024-01-27,No,Saturday,10000.0,11216.0,10507.0,11216.0
2024-01-29,No,Monday,10700.0,11703.0,11135.0,11703.0
2024-01-29,No,Monday,10700.0,11703.0,11135.0,11703.0
2024-01-22,No,Monday,10800.0,11175.0,10330.0,11175.0
2024-01-22,No,Monday,10800.0,11175.0,10330.0,11175.0
2024-01-22,No,Monday,10800.0,11175.0,10330.0,11175.0
2024-02-01,No,Thursday,10850.0,11300.0,10520.0,11300.0
2024-02-02,Yes,Friday,10300.0,11091.0,10401.0,11091.0
2024-02-03,No,Saturday,10300.0,11340.0,10484.0,11340.0
2024-02-04,No,Sunday,10800.0,10986.0,10181.0,10986.0
2024-02-05,No,Monday,10900.0,11007.0,10188.0,11007.0
2024-02-06,No,Tuesday,10900.0,10995.0,10021.0,10995.0
2024-02-07,No,Wednesday,11000.0,12107.0,10571.0,12107.0
2024-02-08,No,Thursday,11200.0,12615.0,11056.0,12615.0
2024-02-09,Yes,Friday,10000.0,13183.0,11942.0,13183.0
2024-02-10,No,Saturday,10800.0,12455.0,11223.0,12455.0
2024-02-11,No,Sunday,11000.0,12377.0,10960.0,12377.0
2024-02-12,No,Monday,11500.0,12383.0,11048.0,12383.0
2024-02-13,No,Tuesday,11300.0,12276.0,11394.0,12276.0
2024-02-14,No,Wednesday,11000.0,12246.0,11281.0,12246.0
2024-02-16,Yes,Friday,10300.0,11803.0,11168.0,11803.0
2024-02-17,No,Saturday,11000.0,12201.0,11135.0,12201.0
2024-02-15,No,Thursday,11000.0,12054.0,11373.0,12054.0
2024-02-18,No,Sunday,11400.0,12236.0,11217.0,12236.0
2024-02-19,No,Monday,11500.0,11750.0,10719.0,11750.0
2024-02-20,No,Tuesday,11700.0,12297.0,11790.0,12297.0
2024-02-21,No,Wednesday,11000.0,12456.0,11815.0,12456.0
2024-02-22,No,Thursday,11000.0,12291.0,11809.0,12291.0
2024-02-23,Yes,Friday,10500.0,11832.0,10951.0,11832.0
2024-02-24,No,Saturday,11250.0,12423.0,11308.0,12423.0
2024-02-25,No,Sunday,11500.0,12381.0,11219.0,12381.0
2024-02-26,No,Monday,10000.0,12703.0,11247.0,12703.0
2024-02-27,No,Tuesday,11400.0,12219.0,11230.0,12219.0
2024-02-28,No,Wednesday,11500.0,12210.0,11997.0,12210.0
2024-02-29,No,Thursday,11600.0,12993.0,12631.0,12993.0
2024-03-01,Yes,Friday,11000.0,12615.0,11881.0,12615.0
2024-03-02,No,Saturday,11300.0,12826.0,12117.0,12826.0
2024-03-03,No,Sunday,11800.0,12962.0,12480.0,12962.0
2024-03-04,No,Monday,12000.0,13609.0,12090.0,13609.0
2024-03-05,No,Tuesday,12000.0,13635.0,12644.0,13635.0
2024-03-06,No,Wednesday,12300.0,13503.0,13118.0,13503.0
2024-03-07,No,Thursday,12250.0,13859.0,13004.0,13859.0
2024-03-08,Yes,Friday,11000.0,13258.0,12742.0,13258.0
2024-03-09,No,Saturday,11600.0,12694.0,12205.0,12694.0
2024-03-10,No,Sunday,12300.0,13131.0,12530.0,13131.0
2024-03-11,No,Monday,12300.0,13179.0,12696.0,13179.0
2024-03-12,No,Tuesday,12700.0,13198.0,12495.0,13198.0
2024-03-13,No,Wednesday,12700.0,13474.0,11960.0,13474.0
2024-03-14,No,Thursday,13000.0,14206.0,12583.0,14206.0
2024-03-17,No,Sunday,12800.0,12831.0,11451.0,12831.0
2024-03-16,No,Saturday,12600.0,13333.0,11892.0,13333.0
2024-03-15,Yes,Friday,11800.0,13221.0,11729.0,13221.0
2024-03-18,No,Monday,13300.0,13834.0,12266.0,13834.0
2024-03-19,No,Tuesday,13600.0,13662.0,12057.0,13662.0
2024-03-20,No,Wednesday,12500.0,13817.0,12189.0,13817.0
2024-03-21,No,Thursday,11500.0,13717.0,12224.0,13717.0
2024-03-22,Yes,Friday,10700.0,13365.0,11916.0,13365.0
2024-03-23,No,Saturday,12000.0,13143.0,11639.0,13143.0
2024-03-24,No,Sunday,12200.0,13210.0,11733.0,13210.0
2024-03-25,No,Monday,12500.0,13325.0,12023.0,13325.0
2024-03-26,No,Tuesday,11500.0,13315.0,12085.0,13315.0
2024-03-27,No,Wednesday,12700.0,13377.0,12127.0,13377.0
2024-03-28,No,Thursday,13300.0,13585.0,12186.0,13585.0
2024-03-29,Yes,Friday,11200.0,13708.0,12404.0,13708.0
2024-03-30,No,Saturday,12500.0,14102.0,12062.0,14102.0
2024-03-31,No,Sunday,13800.0,13440.0,11970.0,13440.0
2024-04-01,No,Monday,14200.0,13740.0,12170.0,13740.0
2024-04-02,No,Tuesday,14700.0,14204.0,12652.0,14204.0
2024-04-03,No,Wednesday,15300.0,14344.0,12997.0,14344.0
2024-04-04,No,Thursday,15000.0,14782.0,13382.0,14782.0
2024-04-05,Yes,Friday,15300.0,14692.0,13189.0,14692.0
2024-04-06,No,Saturday,15500.0,15048.0,13195.0,15048.0
2024-04-07,No,Sunday,15200.0,15201.0,13738.0,15201.0
2024-04-08,No,Monday,14300.0,15568.0,14056.0,15568.0
2024-04-09,No,Tuesday,12500.0,15580.0,14642.0,15580.0
2024-04-10,No,Wednesday,12800.0,15548.0,14877.0,15548.0
2024-04-11,No,Thursday,11300.0,15897.0,14761.0,15897.0
2024-04-12,Yes,Friday,11800.0,15827.0,14409.0,15827.0
2024-04-13,No,Saturday,12800.0,15709.0,14425.0,15709.0
2024-04-14,No,Sunday,12800.0,15514.0,13852.0,15514.0
2024-04-15,No,Monday,14000.0,15543.0,14471.0,15543.0
2024-04-16,No,Tuesday,15000.0,15890.0,14030.0,15890.0
2024-04-17,No,Wednesday,14700.0,16411.0,15124.0,16411.0
2024-04-19,Yes,Friday,14800.0,16980.0,15382.0,16980.0
2024-04-20,No,Saturday,15500.0,16246.0,14929.0,16246.0
2024-04-18,No,Thursday,15000.0,16568.0,15189.0,16568.0
2024-04-21,No,Sunday,16200.0,16660.0,15510.0,16660.0
2024-04-22,No,Monday,16200.0,16697.0,15526.0,16697.0
2024-04-23,No,Tuesday,16800.0,16530.0,15606.0,16530.0
2024-04-24,No,Wednesday,16800.0,16915.0,15774.0,16915.0
2024-04-25,No,Thursday,16800.0,17492.0,16463.0,17492.0
2024-04-26,Yes,Friday,16000.0,16878.0,15933.0,16878.0
2024-04-27,No,Saturday,16600.0,16908.0,15950.0,16908.0
2024-04-28,No,Sunday,16900.0,17213.0,16160.0,17213.0
2024-04-29,No,Monday,17200.0,16890.0,14425.0,16890.0
2024-04-30,No,Tuesday,17300.0,16667.0,15191.0,16667.0
2024-05-01,No,Wednesday,16200.0,16882.0,15535.0,16882.0
2024-05-02,No,Thursday,17000.0,17442.0,15609.0,17442.0
2024-05-03,Yes,Friday,16000.0,17276.0,15266.0,17276.0
2024-05-04,No,Saturday,15500.0,16951.0,15199.0,16951.0
2024-05-05,No,Sunday,15000.0,16704.0,14855.0,16704.0
2024-05-06,No,Monday,14000.0,16789.0,14828.0,16789.0
2024-05-07,No,Tuesday,14000.0,16421.0,14313.0,16421.0
2024-05-08,No,Wednesday,13500.0,16678.0,15155.0,16678.0
2024-05-09,No,Thursday,13000.0,16252.0,14353.0,16252.0
2024-05-10,Yes,Friday,12000.0,16632.0,14372.0,16632.0
2024-05-11,No,Saturday,13000.0,17145.0,15077.0,17145.0
2024-05-12,No,Sunday,13800.0,16958.0,15315.0,16958.0
2024-05-13,No,Monday,14800.0,16092.0,15296.0,16092.0
2024-05-14,No,Tuesday,16000.0,16954.0,16244.0,16954.0
2024-05-15,No,Wednesday,16000.0,17130.0,16383.0,17130.0
2024-05-16,No,Thursday,16400.0,16686.0,15640.0,16686.0
2024-05-17,Yes,Friday,15600.0,16717.0,15258.0,16717.0
2024-05-18,No,Saturday,14800.0,16818.0,15787.0,16818.0
2024-05-19,No,Sunday,15000.0,16896.0,15617.0,16896.0
2024-05-20,No,Monday,15000.0,16950.0,15628.0,16950.0
2024-05-21,No,Tuesday,14600.0,17069.0,15620.0,17069.0
2024-05-23,No,Thursday,16000.0,16810.0,15537.0,16810.0
2024-05-23,No,Thursday,16000.0,16810.0,15537.0,16810.0
2024-05-24,Yes,Friday,15500.0,16376.0,14967.0,16376.0
2024-05-25,No,Saturday,16300.0,17239.0,15954.0,17239.0
2024-05-26,No,Sunday,15000.0,15838.0,14800.0,15838.0
2024-05-27,No,Monday,8500.0,12772.0,10255.0,12772.0
2024-05-28,No,Tuesday,12000.0,13704.0,11004.0,13704.0
2024-05-29,No,Wednesday,15000.0,15326.0,13558.0,15326.0
2024-05-30,No,Thursday,15000.0,15897.0,14732.0,15897.0
2024-05-31,Yes,Friday,15000.0,16106.0,14335.0,16106.0
2024-06-01,No,Saturday,15200.0,15987.0,14229.0,15987.0
2024-06-02,No,Sunday,16500.0,16807.0,15081.0,16807.0
2024-06-03,No,Monday,16000.0,16121.0,14694.0,16121.0
2024-06-05,No,Wednesday,15900.0,15985.0,14195.0,15985.0
2024-06-06,No,Thursday,15800.0,16076.0,14284.0,16076.0
2024-06-07,Yes,Friday,15000.0,16114.0,14376.0,16114.0
2024-06-08,No,Saturday,15000.0,16402.0,14788.0,16402.0
2024-06-09,No,Sunday,16900.0,16300.0,15064.0,16300.0
2024-06-10,No,Monday,15900.0,16659.0,15382.0,16659.0
2024-06-11,No,Tuesday,16500.0,16840.0,15571.0,16840.0
2024-06-12,No,Wednesday,16800.0,16836.0,15749.0,16836.0
2024-06-13,No,Thursday,16400.0,17185.0,16013.0,17185.0
2024-06-14,Yes,Friday,14000.0,15759.0,14306.0,15759.0
2024-06-15,No,Saturday,14600.0,16078.0,14603.0,16078.0
2024-06-16,No,Sunday,13600.0,16170.0,14920.0,16170.0
2024-06-17,No,Monday,12500.0,16682.0,15093.0,16682.0
2024-06-18,No,Tuesday,13500.0,16760.0,15020.0,16760.0
2024-06-19,No,Wednesday,12500.0,16012.0,14565.0,16012.0
2024-06-20,No,Thursday,12000.0,16048.0,14616.0,16048.0
2024-06-21,Yes,Friday,12000.0,16324.0,14340.0,16324.0
2024-06-22,No,Saturday,13700.0,16274.0,14398.0,16274.0
2024-06-23,No,Sunday,15000.0,17026.0,15157.0,17026.0
2024-06-23,No,Sunday,15000.0,17026.0,15157.0,17026.0
2024-06-25,No,Tuesday,15700.0,14103.0,13186.0,14103.0
2024-06-26,No,Wednesday,15600.0,14520.0,13692.0,14520.0
2024-06-27,No,Thursday,16000.0,14691.0,13952.0,14691.0
2024-06-28,Yes,Friday,14200.0,14555.0,13709.0,14555.0
2024-06-29,No,Saturday,14000.0,14614.0,13624.0,14614.0
2024-06-30,No,Sunday,15200.0,14029.0,13261.0,14029.0
2024-07-01,No,Monday,14300.0,14825.0,14087.0,14825.0
2024-07-03,No,Wednesday,14200.0,16697.0,15809.0,16697.0
2024-07-04,No,Thursday,14500.0,15980.0,15300.0,15980.0
2024-07-05,Yes,Friday,13500.0,14980.0,14447.0,14980.0
2024-07-06,No,Saturday,14500.0,15150.0,14406.0,15150.0
2024-07-07,No,Sunday,15000.0,16076.0,15075.0,16076.0
2024-07-08,No,Monday,15500.0,15530.0,14310.0,15530.0
2024-07-09,No,Tuesday,15700.0,15732.0,14654.0,15732.0
2024-07-10,No,Wednesday,15800.0,15794.0,14436.0,15794.0
2024-07-11,No,Thursday,15500.0,15012.0,13759.0,15012.0
2024-07-12,Yes,Friday,13500.0,16036.0,14255.0,16036.0
2024-07-13,No,Saturday,14800.0,16225.0,14863.0,16225.0
2024-07-14,No,Sunday,15900.0,16746.0,15600.0,16746.0
2024-07-15,No,Monday,16000.0,15535.0,14480.0,15535.0
2024-07-16,No,Tuesday,16500.0,15837.0,14949.0,15837.0
2024-07-17,No,Wednesday,15800.0,16630.0,15090.0,16630.0
2024-07-18,No,Thursday,16000.0,16126.0,15065.0,16126.0
2024-07-25,No,Thursday,15200.0,16521.0,15097.0,16521.0
2024-07-26,Yes,Friday,15000.0,15527.0,14328.0,15527.0
2024-07-27,No,Saturday,15500.0,16666.0,15371.0,16666.0
2024-07-28,No,Sunday,16000.0,16178.0,14685.0,16178.0
2024-07-29,No,Monday,16000.0,16212.0,14646.0,16212.0
2024-07-30,No,Tuesday,16000.0,16084.0,14399.0,16084.0
2024-07-31,No,Wednesday,16000.0,16160.0,14488.0,16160.0
2024-08-01,No,Thursday,15500.0,15671.0,13772.0,15671.0
2024-08-02,Yes,Friday,12500.0,16152.0,13289.0,16152.0
2024-08-03,No,Saturday,13600.0,16532.0,13587.0,16532.0
2024-08-04,No,Sunday,14800.0,15695.0,13490.0,15695.0
2024-08-05,No,Monday,13000.0,15969.0,14010.0,15969.0
2024-08-06,No,Tuesday,14000.0,15856.0,13938.0,15856.0
2024-08-07,No,Wednesday,14000.0,17638.0,15245.0,17638.0
2024-08-08,No,Thursday,14100.0,17615.0,14727.0,17615.0
2024-08-09,Yes,Friday,13500.0,16595.0,13845.0,16595.0
2024-08-10,No,Saturday,14500.0,15540.0,13808.0,15540.0
2024-08-11,No,Sunday,15000.0,15287.0,14118.0,15287.0
2024-08-12,No,Monday,14500.0,15918.0,14800.0,15918.0
2024-08-13,No,Tuesday,14700.0,16286.0,15171.0,16286.0
2024-08-14,No,Wednesday,15500.0,15516.0,14455.0,15516.0
2024-08-15,No,Thursday,16000.0,15152.0,14321.0,15152.0
2024-08-16,Yes,Friday,14500.0,15022.0,14036.0,15022.0
2024-08-17,No,Saturday,14500.0,15100.0,14089.0,15100.0
2024-08-18,No,Sunday,15000.0,15623.0,14510.0,15623.0
2024-08-19,No,Monday,15000.0,15777.0,14211.0,15777.0
2024-08-20,No,Tuesday,13500.0,15601.0,14631.0,15601.0
2024-08-21,No,Wednesday,13500.0,14974.0,12874.0,14974.0
2024-08-22,No,Thursday,14000.0,15164.0,14177.0,15164.0
2024-08-23,Yes,Friday,12300.0,14982.0,14096.0,14982.0
2024-08-24,No,Saturday,13700.0,15510.0,14524.0,15510.0
2024-08-25,No,Sunday,14200.0,15191.0,14452.0,15191.0
2024-08-26,No,Monday,12800.0,15434.0,14764.0,15434.0
2024-08-27,No,Tuesday,14000.0,15756.0,14650.0,15756.0
2024-08-28,No,Wednesday,14600.0,16406.0,14958.0,16406.0
2024-08-29,No,Thursday,15000.0,16447.0,15691.0,16447.0
2024-08-30,Yes,Friday,14000.0,16003.0,15032.0,16003.0
2024-08-31,No,Saturday,15000.0,16656.0,15839.0,16656.0
2024-09-01,No,Sunday,15500.0,16936.0,15975.0,16936.0
2024-09-02,No,Monday,15600.0,16914.0,15796.0,16914.0
2024-09-03,No,Tuesday,15200.0,15859.0,14961.0,15859.0
2024-09-04,No,Wednesday,15500.0,15298.0,14680.0,15298.0
2024-09-05,No,Thursday,15600.0,15004.0,14427.0,15004.0
2024-09-06,Yes,Friday,14000.0,15385.0,14602.0,15385.0
2024-09-07,No,Saturday,15500.0,15915.0,15089.0,15915.0
2024-09-08,No,Sunday,15900.0,15540.0,14350.0,15540.0
2024-09-09,No,Monday,16200.0,15482.0,14371.0,15482.0
2024-09-10,No,Tuesday,16200.0,14681.0,13477.0,14681.0
2024-09-11,No,Wednesday,15900.0,15614.0,14256.0,15614.0
2024-09-12,No,Thursday,15700.0,16001.0,14444.0,16001.0
2024-09-13,Yes,Friday,15000.0,16409.0,15040.0,16409.0
2024-09-14,No,Saturday,13000.0,16174.0,14556.0,16174.0
2024-09-15,No,Sunday,12000.0,16012.0,15203.0,16012.0
2024-09-16,No,Monday,12600.0,16420.0,15527.0,16420.0
2024-09-17,No,Tuesday,15500.0,16266.0,15314.0,16266.0
2024-09-18,No,Wednesday,15400.0,16131.0,15202.0,16131.0
2024-09-19,No,Thursday,16000.0,16456.0,15658.0,16456.0
2024-09-20,Yes,Friday,15500.0,16449.0,15722.0,16449.0
2024-09-21,No,Saturday,15700.0,16312.0,15355.0,16312.0
2024-09-22,No,Sunday,15900.0,15760.0,14773.0,15760.0
2024-09-23,No,Monday,16300.0,15869.0,14708.0,15869.0
2024-09-24,No,Tuesday,15600.0,16563.0,14939.0,16563.0
2024-09-25,No,Wednesday,14000.0,16474.0,15033.0,16474.0
2024-09-26,No,Thursday,14000.0,16122.0,14647.0,16122.0
2024-09-27,Yes,Friday,13200.0,16228.0,14708.0,16228.0
2024-09-28,No,Saturday,13500.0,16339.0,14928.0,16339.0
2024-09-29,No,Sunday,15500.0,16444.0,15385.0,16444.0
2024-09-30,No,Monday,15500.0,16327.0,14808.0,16327.0
2024-10-01,No,Tuesday,15200.0,15299.0,14085.0,15299.0
2024-10-02,No,Wednesday,15400.0,15202.0,14005.0,15202.0
2024-10-03,No,Thursday,14500.0,15030.0,13788.0,15030.0
2024-10-04,Yes,Friday,13000.0,15227.0,13946.0,15227.0
2024-10-05,No,Saturday,12500.0,15330.0,13647.0,15330.0
2024-10-06,No,Sunday,14500.0,15415.0,14218.0,15415.0
2024-10-07,No,Monday,15000.0,15535.0,14332.0,15535.0
2024-10-08,No,Tuesday,15000.0,15000.0,13807.0,15000.0
2024-10-09,No,Wednesday,14500.0,14985.0,13550.0,14985.0
2024-10-10,No,Thursday,13500.0,14579.0,13443.0,14579.0
2024-10-11,Yes,Friday,14000.0,14798.0,13156.0,14798.0
2024-10-12,No,Saturday,14000.0,15227.0,13630.0,15227.0
2024-10-13,No,Sunday,14500.0,15020.0,13409.0,15020.0
2024-10-14,No,Monday,15000.0,14854.0,13346.0,14854.0
2024-10-15,No,Tuesday,14400.0,14693.0,13394.0,14693.0
2024-10-16,No,Wednesday,14500.0,14894.0,13181.0,14894.0
2024-10-17,No,Thursday,14300.0,14614.0,13608.0,14614.0
2024-10-18,Yes,Friday,12800.0,14830.0,13889.0,14830.0
2024-10-19,No,Saturday,13700.0,14360.0,13283.0,14360.0
2024-10-20,No,Sunday,13800.0,14787.0,13827.0,14787.0
2024-10-21,No,Monday,13800.0,14732.0,13576.0,14732.0
2024-10-22,No,Tuesday,14500.0,14851.0,13651.0,14851.0
2024-10-23,No,Wednesday,14650.0,14651.0,13494.0,14651.0
2024-10-24,No,Thursday,12800.0,14218.0,13319.0,14218.0
2024-10-25,Yes,Friday,11000.0,13677.0,12784.0,13677.0
2024-10-26,No,Saturday,13200.0,13792.0,12796.0,13792.0
2024-10-27,No,Sunday,14300.0,14073.0,12904.0,14073.0
2024-10-28,No,Monday,14300.0,14186.0,13086.0,14186.0
2024-10-29,No,Tuesday,14800.0,14041.0,12904.0,14041.0
2024-10-30,No,Wednesday,14000.0,13623.0,12305.0,13623.0
2024-10-31,No,Thursday,14000.0,13171.0,12010.0,13171.0
2024-11-01,Yes,Friday,13200.0,13366.0,12189.0,13366.0
2024-11-02,No,Saturday,13000.0,13162.0,12008.0,13162.0
2024-11-03,No,Sunday,14000.0,13476.0,12085.0,13476.0
2024-11-04,No,Monday,13500.0,13974.0,12479.0,13974.0
2024-11-05,No,Tuesday,13500.0,14022.0,12569.0,14022.0
2024-11-06,No,Wednesday,13000.0,13807.0,12069.0,13807.0
2024-11-07,No,Thursday,13000.0,13535.0,12110.0,13535.0
2024-11-08,Yes,Friday,12000.0,13493.0,12321.0,13493.0
2024-11-09,No,Saturday,12000.0,13801.0,12730.0,13801.0
2024-11-10,No,Sunday,13000.0,12812.0,12095.0,12812.0
2024-11-11,No,Monday,12500.0,12962.0,12229.0,12962.0
2024-11-12,No,Tuesday,12550.0,12850.0,12010.0,12850.0
2024-11-13,No,Wednesday,12800.0,13213.0,12588.0,13213.0
2024-11-14,No,Thursday,12400.0,13141.0,11859.0,13141.0
2024-11-15,Yes,Friday,11500.0,13315.0,12072.0,13315.0
2024-11-01,Yes,Friday,13200.0,13366.0,12189.0,13366.0
2024-11-17,No,Sunday,11800.0,13684.0,12795.0,13684.0
2024-11-18,No,Monday,11300.0,13453.0,12832.0,13453.0
2024-11-19,No,Tuesday,11100.0,13158.0,12769.0,13158.0
2024-11-20,No,Wednesday,11500.0,12715.0,12150.0,12715.0
2024-11-21,No,Thursday,11000.0,13298.0,12703.0,13298.0
2024-11-22,Yes,Friday,10800.0,13325.0,12527.0,13325.0
2024-11-23,No,Saturday,10500.0,13187.0,12837.0,13187.0
2024-11-24,No,Sunday,11000.0,13187.0,12657.0,13187.0
2024-11-25,No,Monday,10700.0,14393.0,13438.0,14393.0
2024-11-26,No,Tuesday,10600.0,13778.0,13049.0,13778.0
2024-11-27,No,Wednesday,10800.0,14013.0,13263.0,14013.0
2024-11-28,No,Thursday,10800.0,13564.0,13305.0,13564.0
2024-11-29,Yes,Friday,9200.0,14206.0,13564.0,14206.0
2024-11-30,No,Saturday,10600.0,13990.0,13210.0,13990.0
2024-12-01,No,Sunday,10900.0,14080.0,13306.0,14080.0
2024-12-02,No,Monday,10900.0,13607.0,12922.0,13607.0
2024-12-03,No,Tuesday,10800.0,13220.0,12490.0,13220.0
2024-12-04,No,Wednesday,11200.0,13262.0,12562.0,13262.0
2024-12-05,No,Thursday,10900.0,13455.0,12757.0,13455.0
2024-12-06,Yes,Friday,9500.0,12855.0,12157.0,12855.0
2024-12-07,No,Saturday,10000.0,13200.0,12300.0,13200.0
2024-12-08,No,Sunday,10800.0,13341.0,12646.0,13341.0
2024-12-09,No,Monday,10600.0,13757.0,13192.0,13757.0
2024-12-10,No,Tuesday,10300.0,13745.0,13235.0,13745.0
2024-12-11,No,Wednesday,10300.0,13314.0,12740.0,13314.0
2024-12-12,No,Thursday,10300.0,13840.0,13201.0,13840.0
2024-12-13,Yes,Friday,10000.0,13521.0,12722.0,13521.0
2024-12-14,No,Saturday,10000.0,13256.0,12658.0,13256.0
2024-12-15,No,Sunday,10200.0,13833.0,13411.0,13833.0
2024-12-16,No,Monday,9500.0,13296.0,12495.0,13296.0
2024-12-17,No,Tuesday,10250.0,13722.0,12971.0,13722.0
2024-12-19,No,Wednesday,10500.0,14223.0,13642.0,14223.0
2024-12-19,No,Thursday,10500.0,14157.0,13397.0,14157.0
2024-12-21,No,Friday,9200.0,13812.0,13239.0,13812.0
2024-12-21,No,Saturday,9800.0,13670.0,13165.0,13670.0
2024-12-22,No,Sunday,10600.0,14032.0,13489.0,14032.0
2024-12-23,No,Monday,10700.0,13515.0,12705.0,13515.0
2024-12-24,No,Tuesday,10700.0,13349.0,12696.0,13349.0
2024-12-25,No,Wednesday,10500.0,13683.0,12982.0,13683.0
2024-12-26,No,Thursday,10600.0,14092.0,13645.0,14092.0
2024-12-27,Yes,Friday,10600.0,14419.0,13791.0,14419.0
2024-12-28,No,Saturday,9850.0,14492.0,14138.0,14492.0
2024-12-29,No,Sunday,10800.0,14729.0,14372.0,14729.0
2024-12-30,No,Monday,10800.0,15475.0,13760.0,15475.0
2024-12-31,No,Tuesday,10600.0,14949.0,14543.0,14949.0
2025-01-01,Yes,Wednesday,10600.0,10600.0,22940.0,22481.0
2025-01-06,No,Monday,10500.0,10500.0,19638.0,19826.0
2025-01-07,No,Tuesday,10840.0,10840.0,20131.0,19625.0
2025-01-08,No,Wednesday,10780.0,10780.0,20992.0,20520.0
2025-01-09,No,Thursday,10730.0,10730.0,21303.0,20928.0
2025-01-10,Yes,Friday,9250.0,9250.0,20815.0,20374.0
2025-01-11,No,Saturday,10600.0,10600.0,9353.0,20624.0
2025-01-12,No,Sunday,10690.0,10690.0,10726.0,20546.0
2025-01-13,No,Monday,10750.0,10750.0,10975.0,20622.0
2025-01-14,No,Tuesday,10970.0,10970.0,11156.0,20825.0
2025-01-15,No,Wednesday,11150.0,11150.0,20710.0,20188.0
2025-01-16,No,Thursday,10900.0,10900.0,19511.0,18977.0
2025-01-17,No,Friday,9400.0,9400.0,20315.0,19790.0
2025-01-18,No,Saturday,10970.0,10970.0,19224.0,18739.0
2025-01-19,No,Sunday,10940.0,10940.0,20472.0,20086.0
2025-01-20,No,Monday,10940.0,10940.0,21651.0,21090.0
2025-01-09,No,Thursday,10730.0,10730.0,21303.0,20928.0
